ID	001_VA	004_RF	011_MA	015_MA	019_LG	020_KN	021_JC	022_SM	024_JM	029_UW	037_ST	040_KB	041_MNL	042_SPA	045_NM	046_RM	052_WC	053_MA	060_DW	061_NA	064_WAW	065_MWA	067_RM	069_EJK	071_KC	074_DC	075_SM	078_AT	079_MC	082_SW	083_AP	084_JP	088_PB	089_AA	091_FC	092_TP	093_SD	094_MG	095_SB	098_LD	100_BC	101_MB	103_ML	104_GL	106_FC	107_ZC	111_AG	113_KD	115_FR	122_KM	302_TK	303_EG	304_RK	305_FK	306_RS	307_GK	308_VM	309_PK	310_GM	311_MK	312_KN	313_VM	314_SP	315_SK	317_TG	319_DM	320_ST	321_RM	322_LT	324_AT	329_NW	332_MW	333_MW	334_BT	335_LK	336_PT	337_TP	338_EC	339_GK	340_CM	341_ST	343_VB	344_SB	345_MK	346_JS	347_RT	348_DO	349_GS	352_AB	354_AK	357_WT	359_AB	360_JG	364_JZ	367_RL	370_WH	371_SK	379_JP	382_JK	385_CP
Streptococcus_lutetiensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4595	0.0	0.0	0.0
Streptococcus_mitis_oralis_pneumoniae	0.0	0.0	368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143	0.0	85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1308	0.0	0.0	0.0	0.0
Streptococcus_mutans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus_parasanguinis	0.0	64	947	3941	2065	868	1742	1357	4242	1899	0.0	0.0	4673	1387	0.0	291	251	0.0	0.0	7435	8472	930	110831	583	1238	1004	72576	86	1384	6783	1992	4558	209	1467	0.0	0.0	0.0	8866	0.0	209	2608	0.0	1582	472	5297	4628	188	351	2147	1143	32689	7774	84064	0.0	0.0	3022	1012	1476	4285	453	0.0	499	5883	22	12138	129	213	0.0	4088	2968	105	695	127	151	492	47916	1417	2069	6208	0.0	526	0.0	2401	1454	235	2196	87	0.0	1697	0.0	0.0	0.0	0.0	675	17003	49077	0.0	45235	3391	1072
Streptococcus_salivarius	0.0	313	909	7940	2425	1112	1829	1568	2525	2861	0.0	275	2727	1483	840	1431	2560	1400	0.0	6141	25761	1750	39725	697	1140	3401	127982	95	1799	2041	4162	4946	387	707	420	0.0	46	3622	707	3370	2930	0.0	387	79	1485	13866	0.0	590	5937	2086	82705	2382	37464	448	305	20841	2105	6568	16606	1034	209	0.0	1607	0.0	11169	191	255	3483	4268	3365	2045	3824	0.0	1371	1393	82055	759	13014	63627	0.0	4517	2128	1375	539	7205	659	16	0.0	7269	0.0	526	4293	0.0	197	19128	143855	79	110390	5002	2363
Streptococcus_sanguinis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	470	0.0	0.0	0.0	433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43	0.0	0.0	0.0	0.0	697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21	0.0	0.0	0.0	0.0
Streptococcus_thermophilus	515	0.0	0.0	0.0	0.0	0.0	2455	0.0	0.0	0.0	0.0	0.0	0.0	1701	0.0	0.0	773	0.0	0.0	0.0	471	0.0	0.0	0.0	23	0.0	0.0	0.0	0.0	0.0	0.0	1405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	427	0.0	1082	112	0.0	0.0	0.0	71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus_tigurinus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus_vestibularis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1360	0.0	0.0	0.0	2864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	565	0.0	0.0	0.0	22829	0.0	0.0	0.0	0.0	0.0	2023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	850	2005	0.0	15593	0.0	0.0
Butyricicoccus_pullicaecorum	0.0	0.0	0.0	0.0	0.0	27261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridiaceae_bacterium_JC118	1968	0.0	0.0	0.0	0.0	872	147	200	146	0.0	0.0	523	1189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2311	0.0	0.0	0.0	686	0.0	2758	0.0	0.0	504	0.0	0.0	0.0	0.0	0.0	1374	145	3760	0.0	0.0	0.0	0.0	654	145	0.0	0.0	1717	3647	2836	0.0	0.0	0.0	0.0	0.0	0.0	4261	0.0	771	0.0	0.0	2359	1249	0.0	0.0	1107	0.0	0.0	0.0	1655	0.0	0.0	0.0	437	0.0	0.0	0.0	553	0.0	0.0
Clostridium_asparagiforme	6487	5748	1294	0.0	0.0	6264	2157	9512	8672	0.0	0.0	361	0.0	370	0.0	314	0.0	0.0	0.0	0.0	0.0	257	0.0	18055	189	0.0	0.0	0.0	0.0	0.0	1032	0.0	15849	0.0	0.0	0.0	0.0	0.0	368	0.0	2761	6725	1107	957	0.0	673	0.0	10188	5337	0.0	4223	8178	64	0.0	0.0	707	0.0	542	0.0	0.0	0.0	0.0	0.0	5117	551	0.0	0.0	3442	6632	9668	0.0	7530	0.0	0.0	0.0	19293	539	0.0	1774	3176	0.0	4918	2919	126	0.0	184	6773	0.0	0.0	11712	0.0	0.0	0.0	5874	0.0	0.0	251	816	187	0.0
Clostridium_bolteae	12303	12969	0.0	0.0	959	754397	7855	13187	26619	0.0	0.0	3814	0.0	498	1250	1416	0.0	6639	0.0	0.0	0.0	0.0	507	80827	712	0.0	0.0	44	0.0	0.0	5870	0.0	189129	311078	12592	0.0	179	0.0	0.0	0.0	498	117732	0.0	11288	0.0	2133	0.0	12307	9351	0.0	7148	76935	695	0.0	464	0.0	249	0.0	0.0	0.0	0.0	0.0	0.0	24310	2969	445038	0.0	216028	16389	43920	0.0	2864	12446	0.0	3523	45360	2122	0.0	2211	1815	0.0	13753	1105	464	9819	2320	96949	0.0	0.0	7339	0.0	429	0.0	46874	0.0	674	811	5301	0.0	0.0
Clostridium_citroniae	2151	49	0.0	0.0	0.0	11617	3642	7108	1909	0.0	0.0	777	0.0	3330	240	738	0.0	0.0	242	516	0.0	286	0.0	329	480	0.0	0.0	0.0	755	0.0	744	240	1703	0.0	1439	0.0	0.0	0.0	622	532	0.0	5553	0.0	2513	190	279	0.0	8433	2241	0.0	757	1416	0.0	0.0	1123	0.0	0.0	0.0	0.0	94	0.0	142	0.0	2082	238	1774	0.0	0.0	7814	9701	0.0	0.0	7925	0.0	47	1392	1866	0.0	239	48	0.0	1794	237	0.0	0.0	331	2351	0.0	0.0	2135	0.0	1292	0.0	1558	0.0	854	426	1097	0.0	1695
Clostridium_clostridioforme	31158	0.0	0.0	0.0	0.0	0.0	0.0	542239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1022	0.0	0.0	72777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_hathewayi	2617	20991	0.0	0.0	0.0	5545	2218	798	561	0.0	0.0	2087	0.0	0.0	801	0.0	0.0	722	0.0	0.0	0.0	3979	0.0	12325	214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1819	0.0	2211	0.0	213	0.0	0.0	0.0	0.0	16734	0.0	0.0	2638	1353	0.0	1602	7072	0.0	2374	4017	2490	0.0	0.0	0.0	1625	1206	4056	0.0	0.0	547	0.0	1988	0.0	0.0	966	60735	7523	10362	209	7116	6226	0.0	870	3710	12832	0.0	5741	458	43027	3986	502	0.0	0.0	298	3184	0.0	0.0	14838	0.0	5316	0.0	6357	0.0	343	252	634	0.0	424
Clostridium_leptum	438	694	0.0	0.0	0.0	0.0	0.0	0.0	14909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	527	0.0	240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	363	0.0	0.0	0.0	0.0	2365	22155	2309	3696	0.0	968	0.0	402	0.0	0.0	0.0	0.0	0.0	102	862	0.0	0.0	0.0	172	0.0	0.0	0.0	532	16061	0.0	240	0.0	540	0.0	0.0	173	0.0	625	0.0	0.0	0.0	270	0.0	106	9869	0.0	0.0	2189	176	637	0.0	440	941	379	0.0	0.0	0.0	0.0	0.0	0.0	183
Clostridium_methylpentosum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_nexile	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2868	0.0	0.0	0.0	0.0	0.0	6015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9977	0.0	0.0	0.0	0.0	42445	163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1174	0.0	0.0	810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10137	5037	0.0	0.0	0.0	0.0	0.0	0.0	43381	0.0	1927	0.0	28006	0.0	0.0	0.0	0.0	0.0	30155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2311	0.0	0.0	0.0
Clostridium_perfringens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_sp_ATCC_BAA_442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_sp_L2_50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_symbiosum	635	0.0	0.0	0.0	0.0	0.0	3478	11446	576	0.0	0.0	1441	0.0	0.0	388	325	0.0	1084	0.0	0.0	0.0	0.0	0.0	9236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	458	0.0	7863	0.0	0.0	0.0	2385	0.0	0.0	215	0.0	1684	425	1092	0.0	0.0	0.0	389	0.0	1346	0.0	0.0	0.0	0.0	1890	0.0	0.0	0.0	0.0	15338	24459	0.0	217	72	0.0	0.0	210329	4346	0.0	0.0	0.0	72	2478	1394	0.0	37	0.0	970	0.0	0.0	10696	0.0	4499	0.0	254	0.0	0.0	107	3351	0.0	0.0
Clostridiales_bacterium_BV3C26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parvimonas_micra	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parvimonas_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185	1221	434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peptoniphilus_lacrimalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_pectinophilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridiales_bacterium_1_7_47FAA	9430	3247	0.0	0.0	0.0	4833	209	23742	160	0.0	0.0	556	0.0	0.0	213	655	0.0	0.0	0.0	0.0	0.0	102	0.0	4846	0.0	0.0	0.0	0.0	0.0	0.0	52	0.0	3399	4278	158	0.0	0.0	0.0	0.0	603	0.0	7100	0.0	1522	209	2387	0.0	315	972	0.0	2252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5042	0.0	2287	0.0	21709	5684	10049	1120	2459	8396	0.0	0.0	5561	1234	0.0	767	0.0	0.0	10521	2194	1644	2402	4625	2716	0.0	0.0	2758	0.0	412	0.0	2304	0.0	0.0	2947	1499	0.0	0.0
Flavonifractor_plautii	327	5513	0.0	701	4303	12042	11360	0.0	2560	0.0	0.0	38200	0.0	242	1254	4214	236	0.0	0.0	83	0.0	119	1863	0.0	0.0	1438	79	0.0	1366	245	768	1151	32515	3459	833	0.0	1972	0.0	0.0	0.0	655	41727	0.0	2444	2937	0.0	0.0	1966	1577	0.0	8520	0.0	0.0	40	83	0.0	2281	0.0	276	0.0	0.0	853	0.0	5672	1091	3555	0.0	0.0	4138	6907	3531	501	11034	0.0	1098	41073	2352	0.0	0.0	0.0	0.0	2919	0.0	293	557	1213	5320	0.0	557	5538	0.0	0.0	0.0	1428	0.0	7231	4702	1042	0.0	4399
Pseudoflavonifractor_capillosus	0.0	3524	0.0	0.0	0.0	984	0.0	0.0	2227	0.0	0.0	0.0	0.0	0.0	538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	924	0.0	0.0	236	0.0	0.0	0.0	0.0	0.0	95	97	0.0	0.0	0.0	0.0	0.0	49	0.0	0.0	532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97	48	0.0	0.0	0.0	1322	0.0	0.0	0.0	0.0	0.0	872	0.0	0.0	0.0	193	0.0	0.0	0.0	0.0
Eubacterium_eligens	11624	1226	83	2915	378	0.0	1789	0.0	0.0	11523	5065	2712	5462	12025	58044	48766	167538	990	3215	31219	8380	11735	65	0.0	14366	39354	12478	3063	340	128906	318391	29070	0.0	716	0.0	0.0	2522	2068	14872	345	143	0.0	52796	22158	18441	7761	0.0	14992	10045	17170	20132	0.0	25132	0.0	2235	31249	56931	27051	2348	7812	8955	14758	0.0	14218	0.0	446	227	1209	0.0	0.0	0.0	18422	0.0	4438	0.0	3221	980	15733	22471	12785	1153	14807	8303	1202	8681	13018	0.0	1304	19510	0.0	1501	4781	0.0	0.0	11766	1637	28478	10368	1578	36048
Eubacterium_hallii	5165	22904	2409	1743	18269	16231	24360	1036	0.0	5946	4485	11489	3072	2932	7032	3742	1112	3550	3377	2313	4653	5938	2919	0.0	920	6798	14432	3291	141	10050	1484	4125	0.0	0.0	2930	902	16918	4849	5084	5794	6898	0.0	2706	12700	3000	2061	2377	8924	3696	3282	5296	7437	1169	1965	7163	4473	22777	0.0	12043	13710	3261	319	5532	0.0	4394	5274	5246	0.0	20140	17898	14731	6675	11798	6886	3841	22594	0.0	674	5630	4978	565	373	16320	3332	33639	3612	0.0	3278	4402	4323	3086	0.0	0.0	0.0	2574	7661	4644	3909	779	8540
Eubacterium_limosum	0.0	296	0.0	0.0	0.0	0.0	0.0	0.0	294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eubacterium_ramulus	0.0	0.0	4183	637	26631	34125	0.0	12584	21824	5406	7638	5152	8863	14053	34127	0.0	8930	1264	8567	13198	5138	2935	55316	0.0	1592	2259	32713	6633	7266	115457	0.0	8005	0.0	296	0.0	2997	22049	7429	13771	6089	83	0.0	7584	13598	46568	6289	1134	1338	2934	10155	5416	0.0	4439	1989	12802	139	0.0	2986	3475	8517	5250	3331	458	56267	0.0	6495	3224	0.0	33479	57486	8093	57	0.0	10075	0.0	30207	10331	3981	10777	777	0.0	2031	590	6980	0.0	6205	3558	0.0	6145	12661	0.0	0.0	0.0	0.0	0.0	5579	2000	0.0	11187	8519
